2.909837365150451660e-01,3.604539036750793457e-01,4.088438451290130615e-01,3.286779522895812988e-01,3.020610511302947998e-01,5.495851039886474609e-01,1.000000000000000000e+00,9.006891250610351562e-01,4.102696180343627930e-01,3.553552627563476562e-01,3.087530732154846191e-01,2.922352850437164307e-01,3.668767511844635010e-01,2.882111966609954834e-01,2.755220532417297363e-01,9.332597851753234863e-01,1.000000000000000000e+00
7.883307933807373047e-01,3.972251713275909424e-01,3.271307647228240967e-01,2.925946414470672607e-01,3.124755918979644775e-01,4.751273393630981445e-01,3.365465104579925537e-01,3.002368509769439697e-01,3.127254545688629150e-01,5.617612600326538086e-01,4.333395361900329590e-01,3.127254545688629150e-01,3.519757091999053955e-01,6.987166404724121094e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.993330955505371094e-01
3.104576468467712402e-01,3.782377243041992188e-01,3.325434327125549316e-01,2.614881694316864014e-01,2.637413442134857178e-01,3.913932740688323975e-01,1.000000000000000000e+00,8.995579481124877930e-01,4.701476395130157471e-01,2.959289848804473877e-01,2.639905214309692383e-01,2.504433989524841309e-01,3.009954988956451416e-01,3.307592868804931641e-01,2.977010309696197510e-01,9.436257481575012207e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.112617373466491699e-01,2.921529710292816162e-01,2.697950005531311035e-01,2.828910052776336670e-01,2.979387342929840088e-01,3.968121409416198730e-01,5.040633678436279297e-01,3.815477490425109863e-01,4.677368402481079102e-01,2.750585675239562988e-01,2.706793844699859619e-01,2.613095641136169434e-01,3.858189582824707031e-01,9.071996808052062988e-01,1.000000000000000000e+00,6.849461197853088379e-01
2.304482758045196533e-01,2.303424477577209473e-01,2.208307385444641113e-01,2.311877459287643433e-01,2.219321429729461670e-01,2.266072034835815430e-01,2.769643664360046387e-01,1.000000000000000000e+00,9.656390547752380371e-01,3.760612010955810547e-01,2.672873139381408691e-01,2.308711111545562744e-01,2.429138123989105225e-01,2.808980941772460938e-01,2.371232658624649048e-01,9.573404192924499512e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.449414968490600586e-01,2.750432193279266357e-01,2.535959482192993164e-01,2.559446990489959717e-01,2.708896398544311523e-01,3.743643164634704590e-01,4.856209158897399902e-01,3.427432179450988770e-01,4.627739489078521729e-01,2.927915453910827637e-01,2.544637918472290039e-01,2.861548662185668945e-01,4.324486553668975830e-01,9.967508316040039062e-01,1.000000000000000000e+00,6.763865947723388672e-01
2.341779023408889771e-01,2.417961806058883667e-01,2.270931750535964966e-01,2.161862701177597046e-01,2.017250359058380127e-01,2.194744646549224854e-01,3.099507689476013184e-01,1.000000000000000000e+00,7.151645421981811523e-01,3.397185802459716797e-01,2.375939637422561646e-01,2.061156481504440308e-01,2.179393023252487183e-01,2.877820730209350586e-01,2.417961806058883667e-01,9.448551535606384277e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.585803806781768799e-01,2.719641327857971191e-01,2.505615055561065674e-01,2.462740093469619751e-01,2.731581628322601318e-01,3.734534084796905518e-01,4.631382524967193604e-01,3.008862733840942383e-01,4.182946383953094482e-01,2.731581628322601318e-01,2.395755648612976074e-01,2.675773501396179199e-01,3.917794227600097656e-01,9.174507856369018555e-01,1.000000000000000000e+00,6.817713975906372070e-01
2.932977974414825439e-01,3.031902313232421875e-01,2.617566287517547607e-01,2.321350127458572388e-01,2.105433195829391479e-01,2.111215740442276001e-01,3.235000669956207275e-01,1.000000000000000000e+00,7.888944149017333984e-01,3.545691668987274170e-01,2.479802370071411133e-01,2.123882025480270386e-01,2.274663746356964111e-01,3.260526657104492188e-01,3.031902313232421875e-01,9.696969985961914062e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.605573475360870361e-01,2.736009359359741211e-01,2.539055049419403076e-01,2.376470118761062622e-01,2.491393834352493286e-01,3.280614018440246582e-01,3.736912608146667480e-01,2.319744378328323364e-01,4.193746745586395264e-01,2.793819010257720947e-01,2.376470118761062622e-01,2.700729966163635254e-01,3.977265059947967529e-01,8.936464786529541016e-01,1.000000000000000000e+00,6.565015316009521484e-01
3.027268350124359131e-01,3.124752044677734375e-01,2.340257316827774048e-01,2.293190658092498779e-01,2.122581601142883301e-01,2.186986654996871948e-01,3.261349499225616455e-01,1.000000000000000000e+00,8.878698348999023438e-01,3.671697676181793213e-01,2.500000000000000000e-01,2.183584421873092651e-01,2.382238358259201050e-01,3.386601805686950684e-01,3.124752044677734375e-01,9.142857193946838379e-01,1.000000000000000000e+00
6.874645948410034180e-01,5.099541544914245605e-01,4.604278802871704102e-01,4.229972958564758301e-01,4.031541645526885986e-01,4.761364161968231201e-01,5.320075750350952148e-01,3.913381993770599365e-01,4.394067823886871338e-01,5.220378041267395020e-01,4.443218410015106201e-01,5.316123962402343750e-01,3.855669796466827393e-01,9.722217321395874023e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.314303159713745117e-01
2.121641188859939575e-01,2.171195745468139648e-01,2.532968521118164062e-01,2.625346481800079346e-01,3.141760826110839844e-01,7.141714096069335938e-01,1.000000000000000000e+00,9.950524568557739258e-01,3.132266998291015625e-01,2.251994013786315918e-01,2.072954624891281128e-01,2.171195745468139648e-01,2.597650289535522461e-01,2.532968521118164062e-01,2.171195745468139648e-01,6.817767024040222168e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.299932599067687988e-01,3.312975168228149414e-01,3.227227628231048584e-01,3.254420161247253418e-01,3.061616718769073486e-01,3.370513021945953369e-01,3.600370287895202637e-01,4.184879958629608154e-01,3.443410396575927734e-01,3.582524359226226807e-01,4.270159006118774414e-01,3.113512396812438965e-01,3.312975168228149414e-01,9.097206592559814453e-01,1.000000000000000000e+00,8.719660043716430664e-01
3.273354768753051758e-01,3.359384536743164062e-01,2.939124405384063721e-01,2.431499361991882324e-01,2.769761681556701660e-01,3.389914333820343018e-01,4.539326429367065430e-01,1.000000000000000000e+00,9.459141492843627930e-01,3.981252610683441162e-01,3.045072853565216064e-01,2.643863558769226074e-01,2.749659419059753418e-01,4.085393846035003662e-01,3.359384536743164062e-01,8.299637436866760254e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.204588592052459717e-01,2.222702950239181519e-01,1.993458718061447144e-01,1.983606219291687012e-01,2.266346514225006104e-01,3.155817389488220215e-01,2.076889425516128540e-01,2.349120527505874634e-01,3.234507739543914795e-01,2.029175013303756714e-01,2.330980300903320312e-01,1.868318021297454834e-01,2.829581201076507568e-01,5.189943313598632812e-01,1.000000000000000000e+00,4.814039766788482666e-01
4.994257092475891113e-01,2.984737753868103027e-01,2.128420472145080566e-01,2.068838328123092651e-01,1.985929459333419800e-01,2.041910886764526367e-01,2.539455890655517578e-01,1.000000000000000000e+00,9.558343291282653809e-01,3.909437358379364014e-01,2.362138479948043823e-01,1.930448561906814575e-01,2.166601419448852539e-01,3.669813275337219238e-01,5.206856131553649902e-01,8.733729720115661621e-01,8.107914328575134277e-01
1.150555834174156189e-01,1.169418692588806152e-01,1.363764852285385132e-01,2.332396656274795532e-01,2.097795009613037109e-01,2.639883458614349365e-01,4.735784828662872314e-01,1.000000000000000000e+00,2.359793037176132202e-01,1.349653005599975586e-01,1.131378561258316040e-01,1.092014163732528687e-01,1.372760087251663208e-01,1.363764852285385132e-01,1.169418692588806152e-01,6.277368068695068359e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.464971661567687988e-01,3.951479196548461914e-01,3.757921159267425537e-01,3.924018740653991699e-01,3.711597025394439697e-01,4.120272397994995117e-01,4.424002766609191895e-01,4.861845672130584717e-01,5.302281379699707031e-01,4.472619593143463135e-01,4.817158579826354980e-01,3.757921159267425537e-01,3.848897814750671387e-01,9.639927148818969727e-01,1.000000000000000000e+00,8.693535327911376953e-01
2.052623629570007324e-01,2.080937027931213379e-01,2.257770895957946777e-01,1.991529464721679688e-01,1.938589066267013550e-01,2.093397825956344604e-01,2.280693054199218750e-01,8.252359032630920410e-01,1.000000000000000000e+00,4.522735476493835449e-01,3.638402223587036133e-01,3.195005953311920166e-01,3.211244940757751465e-01,2.405563592910766602e-01,2.080937027931213379e-01,6.575388908386230469e-01,1.000000000000000000e+00
9.615239500999450684e-01,1.000000000000000000e+00,4.210288822650909424e-01,3.627803623676300049e-01,4.109495878219604492e-01,3.909052312374114990e-01,4.151790440082550049e-01,4.738687574863433838e-01,5.960112810134887695e-01,3.938734233379364014e-01,4.100984632968902588e-01,5.447587966918945312e-01,4.240608811378479004e-01,3.994522094726562500e-01,7.114582657814025879e-01,1.000000000000000000e+00,8.609817624092102051e-01
1.936870068311691284e-01,1.951943188905715942e-01,2.141670584678649902e-01,1.879269331693649292e-01,1.936870068311691284e-01,2.117586731910705566e-01,2.325378656387329102e-01,3.641705214977264404e-01,1.000000000000000000e+00,8.824523687362670898e-01,4.364677667617797852e-01,3.633648157119750977e-01,3.560315966606140137e-01,2.222262918949127197e-01,1.951943188905715942e-01,6.108245253562927246e-01,1.000000000000000000e+00
7.040009498596191406e-01,7.300444841384887695e-01,4.685212969779968262e-01,4.104206562042236328e-01,4.701452851295471191e-01,6.853486299514770508e-01,8.925718069076538086e-01,4.334525465965270996e-01,1.000000000000000000e+00,6.511305570602416992e-01,4.901856780052185059e-01,4.451637268066406250e-01,4.670956432819366455e-01,5.954924821853637695e-01,7.300444841384887695e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.970922827720642090e-01,5.688650608062744141e-01,4.836861193180084229e-01,4.666603505611419678e-01,4.823131561279296875e-01,5.059329867362976074e-01,6.820937991142272949e-01,8.497151732444763184e-01,7.033455371856689453e-01,8.451766967773437500e-01,7.046642899513244629e-01,4.748306870460510254e-01,5.665287971496582031e-01,1.000000000000000000e+00,9.284766912460327148e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.288612127304077148e-01,4.584041833877563477e-01,3.908227980136871338e-01,3.797450661659240723e-01,3.859124779701232910e-01,4.186446666717529297e-01,5.644125938415527344e-01,6.899464726448059082e-01,6.088402867317199707e-01,3.775867223739624023e-01,5.830889344215393066e-01,4.045239984989166260e-01,4.687859416007995605e-01,1.000000000000000000e+00,8.274706006050109863e-01,1.000000000000000000e+00,8.552327156066894531e-01
1.622464358806610107e-01,1.635090708732604980e-01,1.861530393362045288e-01,3.358601629734039307e-01,3.959953784942626953e-01,7.568029165267944336e-01,1.000000000000000000e+00,6.585018634796142578e-01,2.341093719005584717e-01,1.886223852634429932e-01,1.587224006652832031e-01,1.551183313131332397e-01,1.894383579492568970e-01,1.861530393362045288e-01,1.635090708732604980e-01,5.570210218429565430e-01,1.000000000000000000e+00
6.725892424583435059e-01,4.444498717784881592e-01,3.857930898666381836e-01,3.817158937454223633e-01,4.058057069778442383e-01,4.462065994739532471e-01,5.781401395797729492e-01,7.166538834571838379e-01,6.749115586280822754e-01,5.470257997512817383e-01,5.159304738044738770e-01,3.918293118476867676e-01,4.864685833454132080e-01,1.000000000000000000e+00,9.163102507591247559e-01,1.000000000000000000e+00,8.573508262634277344e-01
1.867517381906509399e-01,1.893277466297149658e-01,2.188629060983657837e-01,3.256193995475769043e-01,3.430064022541046143e-01,7.080195546150207520e-01,1.000000000000000000e+00,9.304096102714538574e-01,3.095188736915588379e-01,2.303645312786102295e-01,1.904614567756652832e-01,1.811932772397994995e-01,2.138880938291549683e-01,2.188629060983657837e-01,1.893277466297149658e-01,6.625693440437316895e-01,1.000000000000000000e+00
6.434311866760253906e-01,4.215351045131683350e-01,3.733979165554046631e-01,3.645719289779663086e-01,4.139831364154815674e-01,4.551981687545776367e-01,5.975047945976257324e-01,6.587494015693664551e-01,6.576670408248901367e-01,3.681829869747161865e-01,5.066221356391906738e-01,3.854677379131317139e-01,4.647124409675598145e-01,1.000000000000000000e+00,9.798499345779418945e-01,1.000000000000000000e+00,8.607685565948486328e-01
2.124176621437072754e-01,2.166243642568588257e-01,2.623164653778076172e-01,2.889192700386047363e-01,2.975743114948272705e-01,6.038978695869445801e-01,1.000000000000000000e+00,7.061090469360351562e-01,3.503281772136688232e-01,2.740928828716278076e-01,2.240477800369262695e-01,2.166243642568588257e-01,2.421934008598327637e-01,2.533475756645202637e-01,2.147940695285797119e-01,7.708563208580017090e-01,1.000000000000000000e+00
6.785205602645874023e-01,4.168524146080017090e-01,3.692499697208404541e-01,3.724702298641204834e-01,4.234845638275146484e-01,4.696183502674102783e-01,6.146435141563415527e-01,6.808633208274841309e-01,6.612873673439025879e-01,3.412346541881561279e-01,4.696183502674102783e-01,3.798780441284179688e-01,4.595501124858856201e-01,9.186670184135437012e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.577502369880676270e-01
2.230385392904281616e-01,2.270485460758209229e-01,2.623164653778076172e-01,2.722345888614654541e-01,2.869604527950286865e-01,4.978238046169281006e-01,1.000000000000000000e+00,7.299877405166625977e-01,3.838240802288055420e-01,2.889192700386047363e-01,2.331761568784713745e-01,2.134771049022674561e-01,2.421934008598327637e-01,2.623164653778076172e-01,2.270485460758209229e-01,7.794583439826965332e-01,1.000000000000000000e+00
6.362835168838500977e-01,4.168524146080017090e-01,3.692499697208404541e-01,3.850820958614349365e-01,4.093843400478363037e-01,4.657881557941436768e-01,5.908673405647277832e-01,6.684722304344177246e-01,6.448287963867187500e-01,3.484497070312500000e-01,4.891335070133209229e-01,3.670874238014221191e-01,4.461441338062286377e-01,9.386007189750671387e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.598684072494506836e-01
2.242433130741119385e-01,2.282749712467193604e-01,2.637333869934082031e-01,2.772235572338104248e-01,2.778398394584655762e-01,5.301620960235595703e-01,1.000000000000000000e+00,7.324534058570861816e-01,3.858973383903503418e-01,2.843304276466369629e-01,2.344356924295425415e-01,2.242433130741119385e-01,2.567225992679595947e-01,2.637333869934082031e-01,2.282749712467193604e-01,7.784087061882019043e-01,1.000000000000000000e+00
6.876181960105895996e-01,3.592030704021453857e-01,3.297344744205474854e-01,3.310041725635528564e-01,3.888116478919982910e-01,4.311682283878326416e-01,5.533607006072998047e-01,6.252516508102416992e-01,5.515384078025817871e-01,4.290226101875305176e-01,4.132860600948333740e-01,3.248644471168518066e-01,4.219243228435516357e-01,7.790245413780212402e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.320263624191284180e-01
1.586648970842361450e-01,1.598996669054031372e-01,1.820437759160995483e-01,2.574487626552581787e-01,2.379973530769348145e-01,2.891148030757904053e-01,9.422293901443481445e-01,1.000000000000000000e+00,4.862147271633148193e-01,3.135890364646911621e-01,2.365467697381973267e-01,2.237277030944824219e-01,3.062915802001953125e-01,1.820437759160995483e-01,1.598996669054031372e-01,9.325359463691711426e-01,1.000000000000000000e+00
